reviews,n_course_id
"This course has nothing to do with Excel. It should be called ""Statistic and binary modelling with little use in excel"". If you except to learn about functions, pivot tabels, macros and the many other exciting features of excel, this is NOT the course for you. ",367
"I write all this with a constructive approach to improve the course and not harm this great university and its brand.The explanation and the videos do not correspond to the final project and or quices. Among other things, the creation of a mathematical model is requested and nowhere is it explained how to do it. The videos and the contents are messy, the esthetics of the videos are not very careful and messy. Isolated topics are explained without relating them to each other. Because of the disorder, large thematic voids are left, which are unsuccessfully attempted to fill in superfluous and rapid explanations incorrectly inserted in the quices and final projects.",367
The video just explains the basics but they dont take up detailed examples which are asked in the quizes and then it becomes very difficult to understand the concept,367
Misleading course name/title. Was expecting a course on using Excel. Forums were cluttered and not monitored often.,367
Sheet is hard and too high complex for understand.,367
Not for beginners as promised. You need strong statistical skills to understand it.,367
"Course is not what it say it will be, 10 % out of all exel learning where teacher not mentioning that he is using Microsoft on apple and do not explain anything for windows users. 90 % of the course is statistics and high algebra. Name of the course should be (statistics and algebra as main focus) and exel just as support",367
"Unfortunately, the material and lectures of this course fell short of my expectations. Lectures don't follow a logical path and are all over the place, and some concepts are not expanded as required. Overall, I believe they need to improve how the content is presented, and how it's applied in a real world context. ",367
"Lots of calculation scribbled on black board, course material inconsistently named, structure difficult to asses, unclear which material to use for final test; reviewing peers: difficult to see, where question ends and answer starts",367
"No relevance to specialisation. Do not expect to get through this if you have not taken multiple statistics courses at university level or higher maths. Barely any practical application, does not prepare you for final project. ",367
I would not recommend this course to any one. The things they teach in videos and questions they ask on test are pretty different. First few things are fine then the course turns the other way,367
Try to explain all statistics knowledge to beginners but all are not in-depth enough which even more confusing!  ,367
"Very poor lecture, I barely learn anything about excel from this course. The course title is quite mis-leading",367
"This course needs better explanations, there is a lack of details and you get lost easily.",367
This was more a statistics course than a,367
course is not related to the title,367
The class could be better,367
Sad.,367
"Probably the worst class I have ever taken on Coursera. The teacher asked us to do tons of things without explaining how and used tons of complicated math formulas without explaining what they were, what they did, or when and how to use them. There were also actual incorrect answers in the videos on occasion, so that even if you did do things correctly, you would think you were wrong and be confused, and there were a lot of inconsistencies between the spreadsheets used in the videos and the methods used to solve things compared to the actual spreadsheets given to us, which makes things pretty impossible to learn. If you're more advanced, it may be easier to find and understand the differences between the video and the spreadsheets, but the whole point of this class is that it is for beginners.",367
"Warning: The lecture videos along will NOT be enough to prepare you for the final assignment! Be prepared to do your own research for the extra study materials. On the forum, many students said they had to drop out during the last week (probably without getting a refund!) because they were completely caught off guard by the huge knowledge gap between lectures and the final assignment. If you are determined to get the specialization certificate, you should definitely start the final assignment as early as possible. Don't wait until the last week or two!! ",367
"Completely disorganised. You will be tested on material BEFORE you take the lesson teaching it, making you question your ability. The outline they provide for the order you should take the materials is completely wrong. If you want to learn by a guy scribbling quickly and messily with little in depth explanation about the concepts he teaches, go ahead and take this. Otherwise, avoid at all costs. Also, you learn nothing about using excel to perform data analysis, just given templates with no explanation on how they work.",367
"There is no Excel here but a lot of  theoretical and statistical topics that really make the lessons impossible to be understood if you don't have the appropriate background. At a certain stage, if you want to continue, you need to spend a lot of time to catch up trying to find on line what the trainer is talking about. It is a pity because I used Coursera already and I was happy with their courses, but not in this case",367
"If I could give it less than 1 star, I would.  It wasn't an Excel class, rather it was a targeted business statistics class with only disjointed lectures and no benefit of textbook to actually help you learn.  Lots of errors in the lectures and tests, and little to no support from course staff.  Stay away!  You won't regret it.",367
"I aced the first two weeks. It was recommended that I finish the first quiz of the final module. The information from the first two weeks would be fresh in my mind. I attempted the quiz, and encountered problems I was in no way prepared for.",367
I am pretty sure that there are a lot of people who have problems with this course. There should be more information and teaching for Test. It's hard to utilize the things we learn from video for test... ,367
"When the instructor for the course expresses amazement at the level of difficulty people are expressing in the forums that tells you a lot about how out of touch he is with what he is teaching and what is really required prerequisite knowledge.
There is minimal actual instruction in excel-most often concepts are 
taught much like Khan Academy, on a digital blackboard. Nothing 
inherently wrong with that but when your course title has the word 
'EXCEL' in it one would reasonably expect the instructor to actually 
demonstrate using excel. Nope, not here.

If you've never heard of linear regression or Bayes Theorem don't bother with this course. Honestly. While those things may be easy to explain without the math they are very difficult concepts to implement and a simple 10 minute video won't clear the fog.You absolutely will not 'master' data analysis with this course. I've used Excel for over 15 years, daily, and to have the gall to say your course will 'master' something with a few videos is misleading and deceptive. If it wasn't for the TA/Mentors who do the lions share of work in the forums answering questions and deciphering the questions so students can understand them this course would be an abysmal failure. If you're wanting to jump on the data analysis/ scientist bandwagon look elsewhere. i.e. EdX has a great course on a true introduction to data analysis that is more in line with people's impression of actually using excel in that context.Now, having bashed the course I do believe the instructor to be a very competent and knowledgeable individual, but I feel he's been in academia too long and has grown accustomed to teaching those who've been in school continuously and still have algebra/ stats fresh in their minds vs. those who need to brush away the cobwebs.  The course in more on the level of a 201 and in certain parts 401 level but not 101.",367
"I´m quite disappointed in this course. First you should know that the first week doesn´t reflect at all the rest of the course in difficulty and in matter. As I was delighted by the first week presentation and way of explaining as soon I started the second week I was wondering what happen to the clear, concise examples and ideas presented in the first one. First The presentation of the following weeks is done by handwriting on software that give a very very poor graphic view. It´s BARELY READABLE ! It allows really smalls amounts of infos to be displayed. That could be redeemed by good explanations you may say but sadly it´s not the case most of the time. The examples are rarely connected to something real, numbers come up from ... nowhere. The level of difficulty could be challenging if you don´t have a bachelor of sciences like Math or Physics or Bio. It´s NOT A BEGINNER COURSE.To give more context I have done and succeed more 16 courses , 2 specializations, followed/audited about 3 others courses and that is the first time I´m giving a bad review. I´m sure the teachers put a lot of effort in doing the course , there is a lot subjects presented but I definitely suggest a change in the presentation to start then connect and fully explain examples. With some changes that course will fly high :)",367
"The concepts here are useful and Mr. Egger is a knowledgeable instructor but 1) this class is really about gathering information with Excel as the tool - you aren't learning anything about Excel functionality, so the title of this course is really misleading if you just want to become a stronger user in Excel 2) there is a huge disconnect between the video lessons and the excel worksheets used to complete the assignments and since many previous reviewers mentioned this, it seems like that's not going to change. 3) the disconnect between the lessons and the assignments wouldn't be an issue if the instructor could be bothered to respond to forum questions. Mine sat unanswered for 5 days as the deadline passed. You are NOT going to get support if you dont understand something.",367
"Not done with the course yet, but I have to say it started out very well and organized. I was actually learning how to use excel in the first week WHILE the instructor was teaching. The later weeks, however, seem to be completely different. They're disorganized and I'm struggling to see how the material correlates. It's as if I'm being bombarded with random topics, in addition to the fact that the instructor literally stops using excel to teach. After week 1, lessons are just random notes on a blackboard with a link at the end to the excel sheet in which the instructor has already prepared before with A LOT of info that you need familiarize yourself with solo. I had high hopes when I was done with the first week, but now I have to say I'm bored and demotivated!! (so far)",367
"Irrationally difficult and inexplicably sloppy. Having taken first ""Business Metrics for Data Driven Companies"" I had high hopes that it would be on the same level. Well, I was wrong. It was extremely messy, jumping around from definition to definition with little to no explanation and there was a general lack of motivation from professor Egger's part.Apart from week 1 that had some necessary basic knowledge of Excel, all of the next weeks' lessons were fast paced beyond a beginner's comprehension. By week 5 I had lost the motivation to go on and was only able to finish it through a great deal of trial and error on the quizzesI would not recommend it, unless you have some basic knowledge of the economic theories used in this lesson.",367
"Complex concepts (e.g., regression), which cannot be taught in such a short course format (I know from extensive prior training), are taught here in an arcane way. I don't know how students without prior knowledge on these topics (e.g., regression, ROC curve analysis) could possibly understand this when taught this way. Course is also in an 'early draft' mode, with plenty of mistakes in the videos/slides. The course (and specialization) really tarnishes - instead of enhancing - this institution's outside image and reputation. Really a deception; sorry I took this class and specialization, a complete waste of my time and money. The initial presentation was misleading (and I have found online many people sharing the same feeling).",367
"Don't be fooled by how detailed and clear the first weeks videos are. The second thru the final weeks are lacking details and explanations and found myself lost during most of the videos. There were even a few typos and errors. Be ready to do a lot independent research and learning from other sources in order to complete the weekly quiz. I was unable to complete the final project of this course due to the lack of knowledge provided by the lecture videos and some of own research. I was hoping to complete the specialization for this, but it doesn't seem like this course provided me with enough to proceed.** The use of excel on the weekly basis was poorly integrated with the flow of the course. ",367
"Concepts are fantastic but the material developed to deliver the course is short of expectations, especially from a university. Excel sheets do not match what is demonstrated in video lectures, lots of confusion around how to complete tasks, quiz answer options not being correct, and missing Excel spreadsheets (e.g. video lecture says to refer to accompanying excel spreadsheet, but no spreadsheet available). Also, judging from past discussions by students, some inconsistencies around formulas being presented in video lectures versus assignment questions. could have been a great course, but the inconsistencies have made is very disappointing. ",367
"The title is very misleading. Excel is an afterthought for this course; instead there is a heavy focus on statistics. The class claims to be for beginners, but that is clearly not the case, as it requires previous knowledge in inferential statistics and calculus.Excel is hardly used and is certainly not the focus; there are weeks where Excel is not used at all. There are no practice assignments, only quizzes.It's clear that this course is outdated and poorly maintained, as the videos refer to examples that are not included or content that was not presented.Needless to say, I will not be taking any other courses in this specialization.",367
"I found the title of the course to be extremely misleading as it turned out to be more of a statistics course. This quizzes and assignments were extremely unfulfilling. Students were given prepared spreadsheets and are tasked to use them to answer questions. It was extremely tedious and messy to have to open many documents for one quiz. Furthermore, there was very little instruction of how to use the spreadsheets. I believe that this course would have had much more practical value if it guided students through the commands, and taught us how to create spreadsheets for data analysis.",367
"Firstly, this is not a course, it is a challenge. The instructor obviously has a solid mathematical background, but he lacks a lot of teaching skills and the ability to convey what goes on in his head, from where numbers and concepts come out. The material in Excel is not explained, it demands that the student unravel the relationships by auditing the worksheets.A complex content as such should be approached with extreme didactics and with several real examples, which facilitate the understanding of someone unfamiliar with the subject.At least I'm glad I did not buy the course.  ",367
"Says it's a class for people with no experience in statistics or calculus, but it's not true!  Use of spreadsheets in the course is poorly explained, examples are not relevant to the spreadsheet you're told to use ; and the material is covered way too quickly.  Excel functions are not properly explained and neither is the Solver plug in.  Of course you don't know this if you've prepaid for a specialization and are well past the two week refund period.  If you do make the mistake of taking this course - CHECK OUT THE FORUMS.  They are the only and best help you will get!",367
It is fraud! It is nothing relate to excel! It is about statistics advance. For people like me have no statistic background please don't try this course at all. You will have a miserable time. The only reason I still try to finish this course it to get bad comments for it! Run away from it! The teacher is so bad at teaching. Boring and geeky style. Can people please realize geeky does not mean a good teaching? I hate this course so much! I feel I watch the video again and again but get zero outcome. I just wish I can give it bad comments everyday.l,367
"Really wanted to take this class.  Unfortunately, I believe it is more about advanced statistics then excel.  It was advertised as a beginners class and that is not the case.  I recommend having a significant knowledge of statistics before taking this course.  I'm a 15 year senior level accounting executive and I was easily spending 10 to 15 hours a week plus watching the videos 3 or 4 times each in order to understand the content. It was very difficult to understand.  Disappointing.",367
"Material given is not enough for the graded quizzes questions. It would de very useful to have a guide with exercises solved with different complexities. Also, I passed various quizzes and I feel that if I face a real-life problem, I wouldn't know how to solve it, and I've seen other people writing the same in forums. Mentors hints given in week 4, are not about the actual questions of the graded quiz, and the last week I posted a question that actually hasn't been answered.",367
I dislike this course because I have to complete so many assignment in one week. Instructions could have improved and slides could have improved rather than using chalkboard. Sorry there are a number of times I have to rewatch the videos and still dont understand. Hence I even have to place myself in another slot because I could not finish the assignment. Please improve on this module so that it is more enjoyable for learners who really want to learn. Thank you. ,367
What a mess of a course! It looks like different parts of the course were re-ordered and as a result references to exam are incorrect.Much of the content on video doesn't match the exercises and terminology in one might not be used in the other. It's an awful course. I tried the exam and it makes close to no sense. Decided to cancel coursera subscription as a result of taking two courses of poor quality in this specialization. Life is too short.,367
"Muy decepcionado en la baja calidad del material entregado. Sin duda el profesor tiene un excelente manejo del tema, pero los recursos educativos utilizados son muy pobres. Muchos errores en los videos y en los cuestionarios.Las lecciones pudieron ser mucho mas claras y fluidas usando un simple ppt, pero el uso de la tableta de dibujo de tan mala manera, hace confusas las explicaciones y poco pulcras.",367
"An absolutely dreadful course. The only things you'll end up studying are how to use the spreadsheets given and what the instructor was thinking when creating them... I can't figure out what, and there doesn't seem to be any way of finding out. The lectures were mostly stuff I learned at school and really quite easy, but I just have no idea what the final project has got to do with the lectures.",367
"this course is definitely NOT for beginners. you MUST have intermediate to advanced knowledge of statistics and math. I had to resort to google and khan academy extensively just to grasp the concepts in this course. This course also does not teach you everything about excel, let alone master it.  you just refer to pre made excel sheets for quizzes. thats it. Good luck figuring those out.",367
"This course has nothing to do with data analysis in excel, but rather the mathematical concepts behind analysis in general. The only thing related to excel are the spreadsheets provided with the videos. Unfortunately, the professor never uses the spreadsheets and actually shows how to build said analysis, but rather just hands them to you and lets you figure it out with 0 guidance.",367
"This is an advanced Statistics class. Learning was chaotic, confusing, and fast paced. Strong Mathematics skills required. As icing on the cake, there is an 8 hour project at the end of the course .. and they only tell you at the end that you should have been working on this all along!  Not at all what I wanted to learn or find productive in the real world. ",367
I did not like the course at all. The first week was fine but then the course only offers pre-made excel sheets where we just have to change values and pass tests. The teaching videos every week are for less than 30 minutes total and there are 2 tests for 30 mins each. How is it even fair? It is really a pain. I am sorry but I am highly disappointed. ,367
"Was very frustrated with this course. Does not have a strong emphasis on Excel skills and the statistics models provided seem to be randomly chosen and poorly explained. Quizzes were interesting, but time-consuming because of the necessary extra research outside of provided lectures. ",367
"I don't even want to give 1 star even. The videos do not match the quizes at all. You have to put in much much more time on the useless sheets it provided, and they call it as practical experience! It's probably the worst course I've encountered on Coursera. Don't enroll it. ",367
"Content is not well organized, videos are disconnected from one
another, explanations are not clear, spreadsheets contain vast information
that is not explained anywhere. It is been quite difficult to follow through
the course and I bet many students are giving up.",367
"Being honest, the lessons in the course are disconnected with the weekly tests, specially for the final exam. Professor Daniel Egger and his assistan MUST improve the lessons, including examples step by step specially for the multiple linear regression su",367
"Not very helpful for those with a solid statistical background. I prefer to use R to do the modeling things, while this course should talk more about pivot tables and existing useful financial functions which advantage over other statistical tools.",367
Really unhappy with how difficult and over complicated it is. I came here to learn about Excel. Pivot tables? functions? The course really loses focus and its unfortunate that I am now stuck here and cannot continue the entire specialization. ,367
I can't even convey my frustration. Terrible course with a terrible teacher and misleading name. At the end of the course you don't learn any practical skills in Excel. Just avoid this course if you looking for practical knowledge,367
"Very confusing lectures, he says you don´t have to have a basic level of excel to do the course but I didn´t find that true. Struggled through all of the lecture videos and the quizzes seemed to come out of left field.",367
"No concept was shown in Excel, it was just like paper and pen, the traditional one. And the professor was eating half of the words in between. Please explain all the concepts using excel. this course is a total waste.",367
In the course info this is described as the first course in the series and that it requires no prior knowledge but the first week quiz contains questions referring to an equation 'discussed in the previous course'.,367
"Given this is the third (or fourth) iteration of this course, it's telling that the errors from the original release remain in the videos and quizzes.  There are other, higher-quality Data Science MOOCs available.",367
The Audio is not audible properly and the course material is not explanatory. The content and the quizzes or tasks dont add up. I had to often refer to google to find the modeling ideas.,367
The course structure is not thoughtfully prepared. There is a lot of confusion around what the instructor wants to say. The practice quizzes and course content have no match whatsoever,367
"Don't know how to apply the statistics and excel formula in real world situation. Besides, it becomes focus on approving statistics equation than teaching data analysis in excel",367
En mi opinion es un tema muy interesante sin embargo cuesta entender lo que el profesor está diciendo por lo que es muy dificil llevar el ritmo del material...,367
"Poorly coordinated lectures. References to resources that are not provided. No response (at least, for days on end) when questions are posted on the forums",367
"Interesting statistical concepts, and great theory. However, the lectures and the quizzes do not prepare the student well for the final project.",367
Not a well structured course at all.  There is not much clear explanation on the subjects. You pretty much need to figure it out by yourself.,367
"Terrible course, almost no focus on Excel and the lectures were incomprehensible. Please redo this class with Dr. Borg teaching it.",367
Where is the course study material and are you providing a book on this subject and Excel? You have me lost.,367
"Really bad course, teaches stuff which are very basic and then the tests are really nothing based on that",367
absolutely one of the worst courses... I am deleting it from my list. no slides make it harder to follow. ,367
"the course neither explains statistics properly, nor teaches how to use excel effectively, disappointed",367
This is more of an introduction to statistics lesson than one in excel... not what I had signed up for,367
Not enough detail and information provided in the lectures to undertake the final assessment.,367
Really confusing and struggled a lot. The course doesn't prepare you for the final project.,367
I would not recommend this course. It was very poorly planned and seemed thrown together.,367
completely not relevant to my educational background. Highly very tough to understand.,367
if you do not have a background in statistics do not expect to pass this course,367
The second part of week 4 is really confusing . Poor design of the contents.  ,367
"Very poor material and instruction videos, with no logical flow or process.",367
Quizzes were different than the lectures. Quizzes were too difficult.,367
The course requires good knowledge of statistics as a pre-requisite.,367
Way to much mathematics and not enough Analysis infos,367
The course doesn't prepare you for the final project. ,367
the course material is not explained in a good way,367
"im in week 4 , cant master data analysis in Excel",367
Title misleading. Never ever a beginners course. ,367
Seria genial si tuviera traducciones al español,367
"Explanation is poor, no feedback on Quizes. ",367
It is very easy and unusefull course.,367
"way to much math, not practical. ",367
"Too advanced, not enough Excel",367
Nimic despre baza excel-ului! ,367
examples are very poor,367
Not for Beginners.,367
Very  hard.,367
"This course does not include real-world examples as compared with other 2 courses in the series. The other lecturers energy was quite obvious and the lecturer in this course does nothing extra. This is the traditional teaching method where we should keep on grasping theory without understanding applications.While I have learned many new concepts, I am 100% unsure I have not understood the course in general.The assignments in the course was poorly constructed and the lectures did not explain anything more about numpy methods.I will not recommend this course to anyone.",612
"Unfortunately this course does is of much lower quality than the previous courses of the specialization. There is no progression towards the assignments which basically ask you to implement something without any context. There was even a  technical issue with the grader for the first assignment.If you want to complete it to finish the specialization, you need to seek help in the forums as there are a lot of helpful answers. ",612
Very poorly written/performed material with inadequate coding help. The engagement level is quite low. Will not recommend if you have novice programming background or new to math concepts.,612
"Worth auditing because the video lessons are good but unless you have solid Python programming experience, the assignments and some quiz questions will take you days instead of hours. The course info states that you would need 'Basic knowledge in python programming and numpy'. This is to be understood as 'solid practice, at least intermediate level'. 'Basic knowledge' simply does not make it possible to finish these exercises within the given timeframe (1-2 or even 3-4 hours).  As many others, despite having no problem with the maths, I gave up during week 1 because of this issue and of not having this amount of free time while already working full time. This should be emphasised in the course description, apart from the extra mathematical creativity that already appears there. And it should also appear in the description of the whole specialisation, which states that programming experience 'comes in handy but is not necessary'. Many people who start doing the courses are determined to finish the whole specialisation. ",612
This course needs a lot of work to get to the level of quality of its two predecessors. ,612
"The instruction is absolutely bad and not worth it. However, if you have patience to re-watch, refer to other supporting materials, learn on your own a  lot and then have patience to deal with programming asssignments ,...then you might find the final result useful. ",612
Way too hard compared to the other courses in the specialization. I feel like I wasted my money on this. ,612
Loved the first two courses but felt like killing myself in this course. One of the worst professors i have ever encountered. ,612
"This course is awful. The videos have no useful explanations, the speaker seems to be reading some slides. The provided material is really bad; there are even links to wikipedia! The difficulty level of the assignments is beyond the one proposed by the lessons. The programming tasks consist only on reproducing formulas; most of the time you are struggling with numpy implementation issues. In summary: stay away from this course.",612
Frustrating. Videos and material does not cover what it is asked for in the quizzes and assignments.,612
Explanation of course material is not clear,612
"I passed the course with good grades, I like an idea of such course. But my opinion is: the course needs substantial improvement. Period. I personally enjoyed listening to Marc Peter - he's an excellent lecturer and super-smart guy. His book on math for Machine Learning is challenging, but almost perfect. But the course itself is a disappointment. 1) Precious lecturer's time is _wasted_ on explaining very basic concepts such as mean and variance... to make the course accessible for poor gals/guys with no math in head at all and, consequently, to enable Coursera to earn more $$. But it doesn't help - what they'll do in Week 4 once eigenvectors with show up from nowhere?? Unfortunately the course is not for them2) Lecturer wastes his _super precious_ time by multiplying matrices by hand. Screw it. I'm also lecturer at university and from my experience such demo should be done once/twice. And after that, guys, matrix operations in numpy have to be demonstrated in the class, otherwise practical exercises could be done only by those with solid prior experience in Python + NumPy3) Quality of practical assignments is below any critics. Some cannot work at Coursera platform, they should be run locally and to run Jupiter Notebook locally one has to be seasoned Python programmer and good DevOps. Guidelines to practical assignments do not guide at all. SW practices in assignments are dubious.Bottom line: kindly advice to develop two courses - overview for those without linear algebra  knowledge at all, and normal one - focused on Week 4 material. Coursera format with 5 minute lectures cannot accommodate such course? Leave this platform, Marc Peter is great lecturer and specialist, his name should not be associated with such failure.Regards,   Akiva     ",612
"I have already completed this course but i felt like i needed to share my frustration regarding this 3rd course of the specialization. First of all, the previous two courses were excellent! I am not judging based on difficulty, those two courses opened my eyes on linear algebra and calculus. But this 'PCA' one is utterly disappointing. It revisited some theories of the previous courses in such a bad way.If most of the things need to be learnt through the reading materials then is it justified to do this course? I mean I can find even better reading materials on the web. The only reason i kept on going is to go through the PCA portion of week 4. All topics of previous weeks were already covered by me that's why i didn't have to struggle much. But the explanations were quite inadequate and proofs of the theorems felt like rushed. I somehow managed to reach the final assignment and then my real frustration began. The grader was giving inappropriate results, submitting my code gave me 2/3 out of 10. after resubmitting with the same code multiple times, I finally passed the assignment. Won't recommend this course to anyone. ",612
"The lecturer doesn't provide us with adequate information to connect all materials together. Much knowledge in lectures are not enough or unrelated to completing programming homework or tests. In one of the programming assignment, the guidance is misleading and I believe most of us reached out for help in forum to finish the assignment. In week one, everything looks pretty simple but the question and lectures are kind of unclear. Everything then goes worse in week two. the programming assignment is a nightmare. If you are familiar with python, you may only spend hours to complete this. Otherwiese you may have to struggle between unclear guidance, bugs and python syntax. Week three is not so bad but a lot of resource are from wikipedia with little illustration. Week four is jammed with auxiliary materials and massive critical PCA knowledge with limited explanation. I simply feel I was fooled to enroll in this course.",612
"After the first two courses in the specialisation, this one was truly disappointing. You are warned at the beginning that this course is challenging. This is true, but there is absolutely no reason why it should be THIS challenging. There are several factors that make this course more difficult than it needs to be. The poor pacing leads to a bizarre mix of repetitive trivial questions and vague assignments with poor explanation and over-reliance on reading external sources. Nobody wants constant hand-holding but the lack of direction will lead to you wasting far too much time chasing down minor technical errors and figuring out what on earth is being asked of you. Finishing this course was a slog and I just wanted to wash my hands of it. The first two courses in this specialisation are great and I highly recommend them, but I would not be happy if I had paid £38 for this course.  ",612
"I really loved the first two courses in the specialisation, but this one honestly is a disaster. This is bad teaching at its finest: ""I'll throw a bunch of formulas at you and it is your job to figure out what they mean"", ""Here is an important concept that is critical to understanding the material, but I don't have time to cover it so please check it out Wikipedia instead"".The lecturer shows no passion to the subject whatsoever and spends all the time writing out monstrous formal definitions instead of trying to build student's intuition of what things really mean. This is exactly what Sam and David were so good at in the first two courses, and it is a real shame they had to replace them for this final course.As others pointed out programming assignments are indeed poorly constructed, with lots of pitfalls and generally speaking very frustrating.",612
"After taking/passing the two previous courses, this course is very disappointing. The programming assignments are more about numpy/python peculiarities (which dimension is D or N) and deciphering cryptographic specifications (X is documented as an input but not a parameter to the function). The misleading templates appear to be intentional - it is not clear what educational purpose this serves. The difficulty in this course is not conceptual understanding - it is difficult because the assignments are intentionally confusing. Another point regarding programming in general. This course prefers implementing numerous functions (no testing), generating large amounts of random data as input, and assuming all goes well. Perhaps each function should be tested for correctness individually with known input/output - this is not a novel idea.",612
"I did the 3 specialization lessons ""Mathematics for Machine Learning"" (Linear Algebra, Multivariate Calculus, PCA). I really had a lot of fun and learnings in the first one (5 stars for Linear Algebra): David Dye is an increadible teacher. The second one is okay (3 stars for me). In the third one (PCA) the expected knowledge difference between the lessons (easy to follow) and the programming tasks of weeks 2 and 4 was to high and to much challenging for me. I had no fun to pass the corresponding tests and I have finished the lessons with the only one target to be done. It doesn't correspond to what I'm looking for when I'm learning during my week-end.",612
"This was a terrible course in every way possible. DO NOT waste your time and money on it. The lecturer skips over things way too fast and delivers poor explanations, and then gives ridiculously hard programming assignments when this course is supposed to be mainly about maths. Moreover, he asks quiz questions about topics he doesn't even cover in the lectures, and the answers provided are terrible. Very poor quality course, which is a shame, because the other two courses in this specialization are actually worth doing. ",612
I've finished all the two previous courses in this specialization.I was shocked at seeing the content and programming assignments given to us.It was totally different.They expect a lot from us.Content is not up to the mark.First two courses was awesome.But this course is an exact opposite to the first two.Totally disappointed!! I was hoping to finish this specialization.But it seems I cannot. I didn't expect this.,612
Concepts weren't taught well and programming exercises are full of errors. Very difficult to debug and find out if I am on track during the programming exercises. Lecturer lacks passion and ability to convey core concepts well to audience. Hard to follow up on the mathematical derivation with the simple stuff that we were taught in module 1 and 2.,612
"Too few examples given during the lessons. More examples could greatly improve understanding and the solution of quizzes and programming assignment.I had to integrate this course with multiple sources I looked up for by myself, so I'm really wondering if I wisely spent my money on this course.",612
Instructor writes down equations and formal definitions while reading out loud what he is writing. None further explanations are given.Basically whole course is a voiced list of equations together with some links to Wikipedia which even further empathize pathetic quality of content.,612
"The lectures are only partly related to the quizzes and assignments, some parts are just unnecessarily over complicated and confusing. The final and most important assignment is so computationally heavy so it's hardly running locally ",612
The lecturer was not always understandable.,612
"The first two courses in the specialization were extremely good. However, this course is nowhere close to them. Neither does the instructor provide enough intuition, nor do the assignments help in the learning process.",612
The first two courses of this specialisation were awesome PCA being a hard topic is difficult to understand but the course was boring and not good compared to previous two.,612
"Programming assignments' quality is too bad to follow it. Their lecture's explanation and assignments' notation are not matched. Moreover, the code is sometimes ridiculous. ",612
"The didactic value of this course is rather low. The lectures do not explain the very concepts required to sovle the subsequent assigments, or do it in a very poor way.",612
"Worst Course I have ever token on Coursera, the instructor hadn't mention any examples or simplify the information.",612
"Very tough course, the first 3 weeks are good, but the last week is as poorly explained as one can imagine",612
If I could give it negative stars I would.  ,612
topics are poorly explained and confusing,612
"Very Poor course on PCA, My recommendation. Don't watch it, Please don't waste your money on it.Reasons:1) The course on algebra and calculus was intuitive geometrically and well taught. Here the instructor bothered only doing derivations. No intuition based thinking, no analogy to real world. Just plain hard notations.2) I don't think even the instructor would understand what was taught in the course. The excercises were completely unrelated to what was taught. Not much given examples. The examples choosen uses values like 0,1,2. Why can't you pick some odd numbers to make it bit more non confusion and clear. 3) At the end there was a review /  Survey for every course. The review for this course is disabled. Clearly everyone knows how bad this is. Remove this course or make it better that is what the recommendation. There is no provision for zero stars, Had there one I would not given that also. Really frustrated with the PCA course. Please don't waste your time and money . Get Gilbert Strang's book. That will do justice for every penny. I was able to complete the course, All thanks to Gilbert's book on Linear Algebra. Thanks",612
"The technical issues with Jupyter Notebooks really made me waste too many days, a lot of my time not learning but just fighting a poorly implemented exercise.  And the technical issues did not help the teacher, the notebooks had a role to give us a place to learn new concepts that he mentioned in the fly, but there were no small sets of data to test the functions.  I wasn't very patient with the way he will say things like ""this is the formula from the previous video"", and show a different formula from what he had on the previous video. Really? Why making things obscure on purpose? You can just have said, we had our previous formula and them used properties of the transpose of a product to get this other formula. Please make an effort to redo the notebooks. Even better, do some of the examples in Phyton during class for what you do in paper, and then let us take those examples and make a general function on the notebooks. Give smaller databases, something easy to plot and test, without waiting 20+minutes to have a result.",612
"I started this course with lots of enthusiasm since the previous two courses were exceptionally well structured and helpful, but I can not compare this course with those two.The biggest problem for me was that Programming assignments are not well written and most of the time beyond the course material shared. It challenges your previous skills and may hit your self-confidence. There are also few mistakes or/and skipped steps in the video, and they make progress little tricky. My classmates were very helpful, and I would suggest relying more on the forums than video lectures when you need help. I would not recommend this course at all to anyone, but if you have done the first two, may complete the last one to complete the specialization. Also, the first two courses are a few of the best certificates that I did on Machine Learning, and I have done six other mathematics for machine learning, currently enrolled for a degree course in Data Science.All the best!",612
"The instructor is extremely dry and monosyllabic and does a very poor job of explaining topics, he frequently introduces topics by jumping straight into formulas without bothering to explain the topic or the use of the subject he is supposed to be explaining.The majority of lectures are no more that the lecturer reading our a formula parrot-fashion  onto the screen, he makes no effort to make the subject informative or explain what is going on. In many cases, he doesn't even bother creating a lecture, he simply posts a link to Wikipedia.Lectures, quizzes and assignments are littered with bugs and omissions.A negative mark on an otherwise excellent specialisation. This lecturer has no place teaching, he made the whole subject unapproachable.",612
